;POLICY_ID;POLICY_IS_RENEWED;POLICY_IS_RENEWED_PROBABILITY
1082;5408;0;0,3827891
1083;5416;0;0,0823412
1084;5417;1;0,7900468
1085;5423;0;0,1587593
1086;5432;1;0,57725513
1087;5435;1;0,769003
1088;5443;0;0,412748
1089;5446;1;0,7331201
1090;5449;1;0,84132266
1091;5462;1;0,8044052
1092;5465;1;0,7184067
1093;5471;1;0,74833095
1094;5473;1;0,7973654
1095;5475;1;0,8061702
1096;5476;1;0,71352583
1097;5486;1;0,5992717
1098;5491;0;0,19190665
1099;5494;1;0,84390515
1100;5507;1;0,7757747
1101;5510;1;0,8902402
1102;5511;1;0,6770438
1103;5512;1;0,72674525
1104;5519;1;0,57334936
1105;5525;0;0,14459826
1106;5538;1;0,5375913
1107;5542;1;0,7997993
1108;5552;1;0,8455629
1109;5556;0;0,40600836
1110;5570;0;0,36733308
1111;5574;1;0,65564346
1112;5583;1;0,65304214
1113;5591;1;0,8506661
1114;5592;1;0,79889214
1115;5594;1;0,8639574
1116;5604;0;0,3316563
1117;5612;1;0,6579001
1118;5614;1;0,79000974
1119;5616;1;0,76315606
1120;5630;1;0,688672
1121;5635;0;0,2598759
1122;5646;0;0,096782394
1123;5651;1;0,8043618
1124;5655;1;0,80966276
1125;5659;1;0,85753727
1126;5664;1;0,66120523
1127;5665;0;0,04707177
1128;5667;1;0,75378597
1129;5678;1;0,8197632
1130;5679;1;0,6870403
1131;5683;0;0,28055328
1132;5689;0;0,46048498
1133;5692;1;0,819037
1134;5694;1;0,80147535
1135;5695;1;0,75999695
1136;5698;0;0,4584852
1137;5700;1;0,73660785
1138;5701;1;0,8758936
1139;5709;1;0,8137091
1140;5710;1;0,7528586
1141;5712;1;0,90454984
1142;5713;1;0,7943407
1143;5716;1;0,6713281
1144;5717;1;0,6977344
1145;5718;1;0,6856006
1146;5724;1;0,7276891
1147;5727;1;0,73493654
1148;5730;1;0,6925992
1149;5734;1;0,7668522
1150;5735;1;0,8258233
1151;5739;1;0,74048215
1152;5748;1;0,72473574
1153;5754;0;0,46240214
1154;5760;1;0,72353673
1155;5761;1;0,71379054
1156;5783;1;0,6469761
1157;5784;0;0,20122558
1158;5788;0;0,42741415
1159;5796;1;0,53692156
1160;5799;1;0,8041138
1161;5802;0;0,01311453
1162;5805;1;0,721673
1163;5809;1;0,628039
1164;5813;1;0,8808521
1165;5822;1;0,836603
1166;5825;1;0,7011662
1167;5828;1;0,7763483
1168;5833;1;0,74095803
1169;5839;1;0,7402543
1170;5843;1;0,7219465
1171;5854;0;0,39537567
1172;5862;1;0,7642625
1173;5876;1;0,77948666
1174;5887;1;0,5988587
1175;5892;1;0,7286881
1176;5897;1;0,76705235
1177;5898;0;0,17192872
1178;5908;1;0,7475978
1179;5915;1;0,75227123
1180;5926;1;0,76237935
1181;5948;1;0,55748785
1182;5950;1;0,7477135
1183;5951;0;0,06560184
1184;5955;1;0,7499849
1185;5957;1;0,7113894
1186;5962;1;0,81902987
1187;5964;1;0,87330836
1188;5965;1;0,66575325
1189;5976;1;0,7453937
1190;5982;1;0,89875054
1191;5987;1;0,71978426
1192;5990;1;0,81103414
1193;5994;1;0,6743609
1194;6000;1;0,7715957
1195;6001;0;0,18161765
1196;6009;1;0,8758881
1197;6012;1;0,5713639
1198;6015;1;0,8401952
1199;6016;1;0,909334
1200;6018;1;0,86700815
1201;6027;1;0,7692081
1202;6031;1;0,68839407
1203;6038;1;0,67397565
1204;6047;1;0,7276229
1205;6048;1;0,52131444
1206;6050;1;0,7443225
1207;6051;1;0,75614107
1208;6055;1;0,5267004
1209;6068;1;0,72889733
1210;6075;0;0,49165213
1211;6076;1;0,71792704
1212;6080;1;0,84102947
1213;6090;0;0,23506087
1214;6095;1;0,7273924
1215;6104;1;0,65025765
1216;6115;1;0,5885093
1217;6118;1;0,8571656
1218;6124;1;0,71906316
1219;6125;1;0,81829745
1220;6128;1;0,8095074
1221;6130;1;0,82744545
1222;6144;1;0,7367145
1223;6148;1;0,72819495
1224;6150;1;0,8225972
1225;6152;0;0,47144175
1226;6160;1;0,6179026
1227;6162;1;0,62055916
1228;6170;1;0,8038506
1229;6171;1;0,7862398
1230;6176;1;0,74266523
1231;6179;1;0,5079602
1232;6181;1;0,6204736
1233;6186;1;0,694553
1234;6187;1;0,8062879
1235;6192;1;0,8003021
1236;6197;1;0,82836217
1237;6200;1;0,8066014
1238;6203;1;0,7773654
1239;6205;1;0,81602675
1240;6207;1;0,7308578
1241;6222;1;0,75147015
1242;6227;1;0,6272576
1243;6235;1;0,74533194
1244;6237;1;0,55022925
1245;6239;1;0,8035684
1246;6244;1;0,6881613
1247;6246;1;0,6218656
1248;6248;0;0,38243598
1249;6262;0;0,3357187
1250;6265;0;0,32910055
1251;6266;1;0,7727825
1252;6272;1;0,6147939
1253;6279;1;0,6677031
1254;6287;1;0,78159666
1255;6288;0;0,43283755
1256;6290;0;0,33112597
1257;6312;1;0,57811
1258;6315;1;0,90612334
1259;6324;1;0,6018773
1260;6332;0;0,37894115
1261;6335;1;0,73216325
1262;6336;1;0,57324195
1263;6337;1;0,7636109
1264;6354;0;0,3409064
1265;6360;1;0,7785807
1266;6362;1;0,83675486
1267;6364;1;0,7930446
1268;6370;0;0,2846173
1269;6377;1;0,771613
1270;6386;1;0,81535167
1271;6395;1;0,87287474
1272;6399;1;0,77926815
1273;6401;1;0,8338799
1274;6402;1;0,764761
1275;6408;1;0,79278487
1276;6411;0;0,30617958
1277;6414;1;0,7531494
1278;6418;1;0,87677574
1279;6419;0;0,4925927
1280;6421;1;0,7681656
1281;6428;1;0,80934036
1282;6433;1;0,56949794
1283;6434;1;0,83898515
1284;6439;0;0,4064085
1285;6447;1;0,7162542
1286;6458;1;0,68352455
1287;6460;0;0,091481075
1288;6467;0;0,33658192
1289;6468;1;0,87161404
1290;6470;0;0,46765316
1291;6476;1;0,8842449
1292;6479;1;0,8457281
1293;6480;1;0,8762271
1294;6486;1;0,70906836
1295;6491;1;0,71390074
1296;6509;0;0,3692407
1297;6516;1;0,7495246
1298;6521;1;0,72104466
1299;6524;1;0,8237981
1300;6526;0;0,47245613
1301;6527;1;0,86427206
1302;6537;1;0,825704
1303;6538;1;0,7292287
1304;6539;1;0,7732527
1305;6547;1;0,8718853
1306;6550;1;0,77384895
1307;6559;1;0,73828024
1308;6561;1;0,9209775
1309;6563;1;0,51717037
1310;6567;1;0,72400874
1311;6577;1;0,7201397
1312;6585;0;0,25129893
1313;6586;0;0,24122688
1314;6588;1;0,837381
1315;6590;1;0,66308534
1316;6591;1;0,7903758
1317;6594;1;0,57710487
1318;6598;1;0,7977685
1319;6599;1;0,57068884
1320;6605;1;0,86258
1321;6607;0;0,30957186
1322;6616;0;0,47566682
1323;6633;1;0,88936377
1324;6640;1;0,8434835
1325;6651;1;0,82742417
1326;6652;1;0,7255187
1327;6658;0;0,42313227
1328;6662;1;0,76544166
1329;6663;0;0,3115055
1330;6667;1;0,81797343
1331;6675;0;0,31637046
1332;6677;1;0,6619545
1333;6682;1;0,7367641
1334;6683;1;0,6312844
1335;6684;1;0,63737583
1336;6686;1;0,53652334
1337;6687;1;0,61766416
1338;6688;1;0,7856984
1339;6694;1;0,84754217
1340;6701;1;0,6078393
1341;6707;1;0,74816704
1342;6708;1;0,8678934
1343;6713;1;0,8699937
1344;6718;1;0,7214419
1345;6728;1;0,5606952
1346;6731;1;0,69758457
1347;6734;1;0,788748
1348;6740;1;0,7669449
1349;6742;1;0,837812
1350;6743;0;0,29490447
1351;6746;1;0,70630324
1352;6749;1;0,7137432
1353;6756;1;0,8104231
1354;6761;0;0,12226552
1355;6765;0;0,062041547
1356;6767;1;0,5869657
1357;6768;1;0,68096983
1358;6770;1;0,6242342
1359;6791;1;0,82585245
1360;6792;1;0,50334215
1361;6806;1;0,7683815
1362;6807;1;0,5696613
1363;6808;0;0,4044378
1364;6809;1;0,69586664
1365;6818;1;0,75396764
1366;6822;1;0,7381164
1367;6831;0;0,44254664
1368;6843;1;0,61875236
1369;6849;1;0,890148
1370;6868;1;0,547789
1371;6874;1;0,70386004
1372;6886;1;0,53897494
1373;6889;1;0,7232041
1374;6901;1;0,76185495
1375;6909;1;0,824081
1376;6912;1;0,82526475
1377;6923;1;0,53561944
1378;6932;1;0,5640631
1379;6941;1;0,5363763
1380;6952;0;0,029857183
1381;6961;1;0,6180961
1382;6965;1;0,872233
1383;6971;1;0,83210987
1384;6974;0;0,2523587
1385;6982;1;0,6954271
1386;6986;1;0,66166764
1387;6990;1;0,6805891
1388;6991;1;0,53198636
1389;6993;1;0,55139464
1390;6995;1;0,6950054
1391;6996;1;0,5402162
1392;6997;0;0,066912614
1393;7005;1;0,61580956
1394;7006;1;0,9162266
1395;7009;0;0,22973403
1396;7010;1;0,88394314
1397;7012;1;0,7905137
1398;7014;1;0,7025145
1399;7020;0;0,20907897
1400;7025;1;0,8094999
1401;7030;1;0,8378124
1402;7031;1;0,6902635
1403;7035;1;0,8510365
1404;7037;1;0,56104374
1405;7043;1;0,8680123
1406;7049;1;0,8701241
1407;7056;1;0,8386628
1408;7057;1;0,65876657
1409;7059;1;0,66762227
1410;7060;1;0,5287042
1411;7069;1;0,7394851
1412;7073;1;0,6502075
1413;7076;1;0,7706245
1414;7086;0;0,1398902
1415;7094;1;0,70968765
1416;7102;0;0,21772997
1417;7105;0;0,15831034
1418;7111;0;0,39745805
1419;7113;1;0,85014856
1420;7125;1;0,65703505
1421;7129;1;0,77142465
1422;7132;1;0,72671103
1423;7134;0;0,1990589
1424;7136;1;0,8166629
1425;7144;1;0,73359996
1426;7150;1;0,8903295
1427;7153;1;0,7977089
1428;7155;0;0,20599128
1429;7156;1;0,78270835
1430;7172;0;0,48560035
1431;7180;1;0,79655707
1432;7183;1;0,65112406
1433;7184;1;0,89005923
1434;7185;1;0,8505337
1435;7200;1;0,78430766
1436;7203;1;0,57409996
1437;7210;1;0,7461687
1438;7219;1;0,60810906
1439;7221;0;0,21253613
1440;7225;1;0,8190733
1441;7226;1;0,62800443
1442;7238;1;0,77138484
1443;7246;1;0,8057071
1444;7251;1;0,7931147
1445;7252;1;0,63269347
1446;7256;1;0,6539197
1447;7259;0;0,23055558
1448;7270;1;0,52828854
1449;7271;0;0,37794027
1450;7274;0;0,17339185
1451;7277;1;0,7395912
1452;7278;1;0,60498255
1453;7286;0;0,29201052
1454;7287;1;0,7440767
1455;7288;0;0,22879426
1456;7292;1;0,5547982
1457;7295;1;0,6985911
1458;7307;0;0,19410436
1459;7313;0;0,4934579
1460;7323;1;0,8533606
1461;7336;1;0,75835097
1462;7339;0;0,31520733
1463;7342;1;0,5738531
1464;7347;1;0,64399767
1465;7352;1;0,7250057
1466;7359;1;0,888386
1467;7369;1;0,60077673
1468;7389;1;0,6930128
1469;7392;0;0,30066895
1470;7394;1;0,5225666
1471;7403;1;0,8435234
1472;7405;1;0,70995486
1473;7409;1;0,6756561
1474;7412;0;0,22551888
1475;7418;0;0,2303429
1476;7431;1;0,69014627
1477;7432;1;0,7326208
1478;7435;1;0,6615224
1479;7438;1;0,5331207
1480;7439;1;0,6421983
1481;7444;1;0,75078267
1482;7451;1;0,82986087
1483;7457;1;0,6291636
1484;7463;1;0,58062536
1485;7465;1;0,7715731
1486;7469;1;0,6322131
1487;7472;0;0,45168594
1488;7477;0;0,31507713
1489;7495;1;0,7332698
1490;7508;1;0,7743982
1491;7520;1;0,8552804
1492;7522;1;0,8417056
1493;7537;1;0,87766325
1494;7539;1;0,5588519
1495;7540;1;0,7936499
1496;7541;1;0,9086825
1497;7545;1;0,806664
1498;7549;1;0,8197735
1499;7550;1;0,5594485
1500;7555;1;0,5192154
1501;7556;1;0,7699413
1502;7561;0;0,23909576
1503;7572;1;0,5735463
1504;7573;1;0,7496772
1505;7584;1;0,5632686
1506;7591;1;0,7078853
1507;7598;1;0,5425493
1508;7607;1;0,601664
1509;7609;1;0,5692971
1510;7619;1;0,83461136
1511;7620;1;0,7647713
1512;7624;1;0,6463271
1513;7643;1;0,84601843
1514;7644;0;0,060553137
1515;7645;1;0,5212075
1516;7660;0;0,048023548
1517;7668;1;0,76785755
1518;7674;1;0,7507435
1519;7679;1;0,7480123
1520;7683;1;0,66100466
1521;7695;1;0,8009827
1522;7701;0;0,27536327
1523;7703;1;0,73957473
1524;7713;1;0,52746016
1525;7715;1;0,6168135
1526;7720;1;0,7480409
1527;7723;1;0,75618994
1528;7727;1;0,7276977
1529;7735;1;0,60898924
1530;7736;1;0,72253495
1531;7757;1;0,78250015
1532;7761;1;0,74936223
1533;7762;0;0,26752013
1534;7763;1;0,6679911
1535;7768;0;0,29801887
1536;7773;1;0,75292057
1537;7774;1;0,82361376
1538;7781;1;0,6565845
1539;7790;1;0,57567966
1540;7799;1;0,79622036
1541;7801;1;0,63957506
1542;7809;1;0,50975674
1543;7811;1;0,7440307
1544;7815;1;0,8433099
1545;7820;1;0,5284603
1546;7822;1;0,63643867
1547;7826;1;0,7884884
1548;7841;1;0,7444623
1549;7843;0;0,43117094
1550;7845;1;0,819532
1551;7852;1;0,6017403
1552;7858;0;0,1902934
1553;7862;1;0,7923853
1554;7864;1;0,74224424
1555;7866;1;0,7921559
1556;7869;1;0,79970014
1557;7871;1;0,5926324
1558;7873;1;0,8158104
1559;7879;1;0,784609
1560;7894;0;0,45245436
1561;7905;1;0,68189347
1562;7906;1;0,58884573
1563;7907;1;0,639475
1564;7908;1;0,73405004
1565;7914;0;0,41147712
1566;7915;1;0,80550003
1567;7916;1;0,74386275
1568;7920;1;0,5413157
1569;7926;0;0,19288836
1570;7927;0;0,29428667
1571;7928;1;0,8083762
1572;7944;0;0,19207598
1573;7950;1;0,7743025
1574;7951;1;0,83902234
1575;7952;1;0,647569
1576;7956;1;0,6840237
1577;7957;1;0,7519671
1578;7960;1;0,73165417
1579;7975;1;0,6059778
1580;7978;0;0,24764857
1581;7995;1;0,76272386
1582;8005;1;0,8687708
1583;8007;1;0,670336
1584;8011;1;0,67619205
1585;8020;1;0,6783992
1586;8028;0;0,27977154
1587;8029;0;0,10878554
1588;8030;1;0,62934166
1589;8039;1;0,80898684
1590;8054;1;0,61833864
1591;8055;1;0,6522134
1592;8056;1;0,8026011
1593;8064;1;0,7338037
1594;8065;1;0,5746868
1595;8072;0;0,42014626
1596;8083;1;0,68111527
1597;8086;1;0,7898564
1598;8089;0;0,49478403
1599;8097;1;0,69401956
1600;8106;1;0,5496789
1601;8115;0;0,250912
1602;8119;1;0,7632981
1603;8123;1;0,78793615
1604;8126;1;0,5984495
1605;8130;1;0,9171515
1606;8131;1;0,71764916
1607;8136;1;0,7097692
1608;8143;1;0,86395276
1609;8145;1;0,6364077
1610;8156;0;0,28735125
1611;8162;1;0,7668997
1612;8170;1;0,8295547
1613;8182;1;0,5704993
1614;8191;1;0,7572107
1615;8197;1;0,5762704
1616;8198;1;0,7607635
1617;8200;1;0,53011316
1618;8209;0;0,26804426
1619;8211;1;0,6517454
1620;8212;1;0,6901572
1621;8222;1;0,88480306
1622;8223;1;0,7638091
1623;8229;1;0,7852942
1624;8230;1;0,7923441
1625;8243;1;0,50000197
1626;8246;1;0,57516193
1627;8250;1;0,74607235
1628;8252;1;0,74057746
1629;8271;1;0,81650466
1630;8272;1;0,6558216
1631;8278;1;0,6199271
1632;8282;0;0,25218177
1633;8287;1;0,56262434
1634;8296;1;0,8216829
1635;8299;0;0,33763942
1636;8302;1;0,56804436
1637;8304;1;0,7570352
1638;8305;1;0,6738343
1639;8306;0;0,184529
1640;8308;0;0,48594117
1641;8309;0;0,15628122
1642;8321;1;0,6850214
1643;8323;1;0,73330516
1644;8330;1;0,72938585
1645;8346;1;0,7706389
1646;8359;0;0,17230079
1647;8363;1;0,6430598
1648;8367;1;0,6477535
1649;8373;0;0,28718132
1650;8375;0;0,3739006
1651;8386;0;0,4753695
1652;8389;0;0,14372613
1653;8397;1;0,77234536
1654;8403;1;0,7455792
1655;8411;1;0,6932633
1656;8416;1;0,70895445
1657;8428;1;0,7610654
1658;8429;0;0,3531996
1659;8430;1;0,556721
1660;8431;1;0,66586614
1661;8434;1;0,8362703
1662;8435;1;0,7095123
1663;8436;1;0,75723237
1664;8437;1;0,6376824
1665;8444;1;0,5386773
1666;8454;1;0,79856944
1667;8457;0;0,34248337
1668;8463;1;0,80071276
1669;8469;1;0,718696
1670;8471;0;0,28483772
1671;8481;1;0,8660426
1672;8487;1;0,85666907
1673;8488;1;0,5891715
1674;8489;1;0,7542267
1675;8490;1;0,80630046
1676;8500;1;0,81899
1677;8508;1;0,74041635
1678;8509;1;0,5000133
1679;8513;0;0,38197425
1680;8528;0;0,37433025
1681;8534;1;0,6091934
1682;8543;1;0,6937699
1683;8545;1;0,84926105
1684;8546;1;0,7184392
1685;8547;1;0,7824386
1686;8561;1;0,6324115
1687;8565;1;0,5045842
1688;8569;1;0,7261292
1689;8571;1;0,60836786
1690;8577;0;0,2877083
1691;8583;1;0,75616944
1692;8584;1;0,6959999
1693;8599;1;0,66805106
1694;8602;1;0,7753537
1695;8606;1;0,66770005
1696;8608;1;0,78044593
1697;8610;1;0,70893246
1698;8611;1;0,78122115
1699;8616;1;0,8658271
1700;8617;1;0,9220881
1701;8619;1;0,75289524
1702;8621;1;0,69115
1703;8625;1;0,83816713
1704;8626;0;0,12454938
1705;8638;0;0,21330206
1706;8639;1;0,53286916
1707;8646;1;0,6508143
1708;8652;1;0,57494986
1709;8663;1;0,76636195
1710;8667;1;0,84150904
1711;8674;1;0,8967894
1712;8677;0;0,49642783
1713;8678;0;0,26563242
1714;8686;0;0,12957227
1715;8695;1;0,6414627
1716;8701;0;0,30184126
1717;8706;1;0,8322299
1718;8707;1;0,78472424
1719;8708;1;0,6615502
1720;8718;1;0,8841563
1721;8719;1;0,8183073
1722;8720;1;0,87294084
1723;8721;1;0,65178543
1724;8726;1;0,6536824
1725;8735;1;0,6367677
1726;8736;1;0,6690007
1727;8738;1;0,9121352
1728;8740;1;0,7030423
1729;8741;0;0,45388648
1730;8745;1;0,6638441
1731;8746;1;0,5136935
1732;8750;0;0,46720204
1733;8752;0;0,26425436
1734;8759;1;0,7419337
1735;8770;1;0,68577373
1736;8773;1;0,835006
1737;8774;1;0,7031447
1738;8783;1;0,89108866
1739;8787;1;0,506197
1740;8792;1;0,8397925
1741;8793;0;0,3379105
1742;8798;1;0,5956931
1743;8801;1;0,7197037
1744;8806;0;0,4082607
1745;8814;0;0,18064137
1746;8822;1;0,79256535
1747;8823;1;0,8694798
1748;8833;1;0,82229275
1749;8835;1;0,86986107
1750;8838;1;0,8934235
1751;8839;1;0,6966657
1752;8847;0;0,073366165
1753;8852;1;0,5712785
1754;8853;1;0,55787826
1755;8859;1;0,81065714
1756;8866;1;0,6316826
1757;8869;1;0,8395926
1758;8879;1;0,56949997
1759;8880;1;0,82264286
1760;8883;1;0,7635726
1761;8886;0;0,46536118
1762;8890;1;0,754355
1763;8894;1;0,7287463
1764;8895;0;0,14819795
1765;8903;1;0,63887095
1766;8905;1;0,70943135
1767;8917;0;0,021243714
1768;8918;1;0,7721936
1769;8929;1;0,7441165
1770;8932;1;0,8165363
1771;8933;0;0,003045409
1772;8948;1;0,77846617
1773;8961;1;0,8107426
1774;8962;1;0,68669516
1775;8972;0;0,2244386
1776;8985;1;0,79559726
1777;8987;1;0,83778745
1778;8988;1;0,77206624
1779;8990;1;0,54426605
1780;8994;0;0,42170584
1781;8995;0;0,46440795
1782;8998;1;0,76153654
1783;9015;1;0,78098965
1784;9024;0;0,47362888
1785;9043;1;0,81783175
1786;9051;1;0,6035218
1787;9058;0;0,29824227
1788;9060;1;0,72679996
1789;9061;1;0,70335364
1790;9063;1;0,6229224
1791;9064;1;0,64568
1792;9076;0;0,38830453
1793;9080;1;0,67421144
1794;9083;1;0,73171335
1795;9084;0;0,14088829
1796;9085;0;0,05239317
1797;9088;0;0,12649733
1798;9092;1;0,68378246
1799;9099;0;0,26724508
1800;9104;0;0,023276417
1801;9108;1;0,8086824
1802;9109;1;0,8458704
1803;9110;1;0,79725903
1804;9117;1;0,8428149
1805;9127;1;0,81279236
1806;9134;1;0,70512944
1807;9135;1;0,6703644
1808;9139;1;0,6501585
1809;9151;1;0,7242805
1810;9152;1;0,7767982
1811;9157;1;0,8130346
1812;9159;1;0,8279141
1813;9165;1;0,7752786
1814;9172;1;0,7800433
1815;9175;1;0,91487414
1816;9176;1;0,74522364
1817;9178;0;0,21312453
1818;9185;1;0,7021499
1819;9188;1;0,74648213
1820;9191;0;0,4615713
1821;9196;1;0,580853
1822;9205;0;0,3225614
1823;9209;0;0,13329521
1824;9212;1;0,62479997
1825;9219;1;0,60081553
1826;9220;1;0,5314413
1827;9221;1;0,75420105
1828;9225;1;0,8053143
1829;9229;1;0,81847906
1830;9233;1;0,82409734
1831;9236;1;0,6545818
1832;9242;1;0,63670206
1833;9258;0;0,016180867
1834;9259;0;0,038440652
1835;9267;1;0,5184654
1836;9273;1;0,7122653
1837;9274;1;0,7603315
1838;9278;1;0,6566831
1839;9280;0;0,4698382
1840;9281;1;0,72686803
1841;9283;0;0,1983496
1842;9295;1;0,8557856
1843;9301;1;0,72366107
1844;9304;0;0,33393437
1845;9307;1;0,7793992
1846;9308;1;0,82472396
1847;9310;1;0,5981851
1848;9314;0;0,4211704
1849;9317;1;0,6782524
1850;9319;1;0,8665048
1851;9320;1;0,8571512
1852;9325;1;0,8642953
1853;9326;1;0,6748261
1854;9328;0;0,419355
1855;9332;1;0,83191556
1856;9333;1;0,7479201
1857;9334;1;0,7853418
1858;9340;0;0,45114022
1859;9357;1;0,67098475
1860;9364;1;0,71341693
1861;9373;1;0,59135073
1862;9375;1;0,7372331
1863;9378;1;0,68424094
1864;9384;1;0,73980737
1865;9389;1;0,80061764
1866;9392;0;0,48263404
1867;9398;1;0,69585943
1868;9400;1;0,6448692
1869;9416;1;0,8933587
1870;9425;1;0,6548254
1871;9427;0;0,228474
1872;9433;0;0,3227171
1873;9438;0;0,36966598
1874;9460;1;0,5449193
1875;9467;1;0,6268065
1876;9469;1;0,69043076
1877;9474;1;0,69851226
1878;9475;1;0,7212745
1879;9478;1;0,67082715
1880;9479;0;0,46745172
1881;9485;1;0,7239315
1882;9488;0;0,02422547
1883;9489;1;0,7578096
1884;9497;1;0,5856526
1885;9502;1;0,83086586
1886;9509;1;0,81846195
1887;9510;1;0,7801617
1888;9513;1;0,8024161
1889;9520;1;0,68958694
1890;9528;0;0,41020417
1891;9531;1;0,8301182
1892;9536;0;0,37425214
1893;9545;1;0,76903814
1894;9573;1;0,84908044
1895;9578;1;0,6414175
1896;9585;0;0,43716916
1897;9587;0;0,20980664
1898;9592;0;0,31634617
1899;9597;1;0,79631853
1900;9604;1;0,85275984
1901;9605;1;0,6453495
1902;9606;1;0,66445833
1903;9607;0;0,11014816
1904;9611;1;0,5495157
1905;9620;1;0,76181144
1906;9632;1;0,86773145
1907;9634;1;0,51090944
1908;9639;0;0,074191324
1909;9641;1;0,844709
1910;9646;1;0,87773067
1911;9656;1;0,87348384
1912;9660;0;0,35928681
1913;9661;1;0,8088055
1914;9675;1;0,5453484
1915;9676;1;0,5367509
1916;9684;0;0,048600625
1917;9686;1;0,6865205
1918;9699;0;0,3913487
1919;9703;1;0,83747226
1920;9709;1;0,8864184
1921;9717;1;0,57521063
1922;9719;1;0,7649816
1923;9723;1;0,8050636
1924;9729;1;0,53084135
1925;9735;1;0,5179196
1926;9740;1;0,7262577
1927;9742;1;0,7176743
1928;9744;1;0,69712734
1929;9753;1;0,5627053
1930;9754;0;0,34335896
1931;9761;0;0,41844028
1932;9763;1;0,82873744
1933;9772;1;0,83245546
1934;9773;1;0,66410017
1935;9777;0;0,4921795
1936;9778;1;0,67178094
1937;9779;1;0,7664933
1938;9780;1;0,60567224
1939;9783;0;0,47184604
1940;9787;0;0,461475
1941;9790;1;0,72565997
1942;9795;0;0,30695778
1943;9796;1;0,7458088
1944;9798;1;0,5770238
1945;9802;1;0,84418243
1946;9803;1;0,8455502
1947;9821;0;0,28281397
1948;9824;0;0,337186
1949;9826;1;0,76477593
1950;9831;1;0,7102507
1951;9832;1;0,7015013
1952;9833;1;0,6138363
1953;9836;0;0,36460567
1954;9838;1;0,84966004
1955;9852;1;0,78206795
1956;9854;1;0,71658045
1957;9856;1;0,6093085
1958;9859;0;0,30219758
1959;9867;1;0,8101277
1960;9868;0;0,04841767
1961;9872;1;0,5043237
1962;9875;1;0,72408617
1963;9876;1;0,89182967
1964;9878;1;0,74811083
1965;9884;1;0,6712458
1966;9885;1;0,6440503
1967;9893;1;0,527016
1968;9894;0;0,4538597
1969;9905;1;0,8198458
1970;9907;1;0,76886064
1971;9913;1;0,7564419
1972;9916;1;0,7677362
